	ID	Predicted Category
1618	15194	Football
1619	7561	Politics
1620	5951	Business
1621	5388	Technology
1622	11442	Politics
1623	13240	Football
1624	11155	Politics
1625	2114	Film
1626	5147	Football
1627	1384	Technology
1628	9914	Business
1629	10786	Football
1630	6363	Film
1631	2001	Film
1632	14820	Football
1633	6097	Business
1634	12762	Film
1635	10255	Business
1636	14761	Film
1637	13728	Football
1638	5869	Film
1639	5576	Film
1640	4108	Technology
1641	12789	Film
1642	12788	Film
1643	560	Business
1644	3996	Football
1645	13408	Football
1646	8930	Technology
1647	2102	Politics
1648	2898	Business
1649	6430	Business
1650	7763	Politics
1651	321	Politics
1652	1596	Film
1653	1670	Politics
1654	3585	Politics
1655	6598	Business
1656	5858	Film
1657	2167	Politics
1658	10541	Football
1659	5926	Film
1660	2951	Business
1661	12755	Film
1662	7544	Politics
1663	3276	Business
1664	6399	Film
1665	14938	Football
1666	9108	Politics
1667	13155	Politics
1668	6297	Football
1669	60	Technology
1670	3650	Technology
1671	5902	Film
1672	10220	Business
1673	3558	Politics
1674	2931	Politics
1675	3281	Business
1676	12704	Film
1677	5087	Football
1678	244	Politics
1679	7512	Politics
1680	3532	Politics
1681	9087	Politics
1682	2321	Politics
1683	1919	Film
1684	2260	Film
1685	6489	Film
1686	4996	Football
1687	13422	Politics
1688	6729	Business
1689	3744	Politics
1690	14286	Business
1691	13744	Football
1692	13376	Football
1693	9124	Politics
1694	2640	Politics
1695	351	Film
1696	744	Technology
1697	5486	Film
1698	8303	Business
1699	7158	Technology
1700	1397	Technology
1701	11035	Football
1702	14036	Football
1703	6028	Business
1704	71	Film
1705	14852	Business
1706	1427	Business
1707	7292	Business
1708	7212	Business
1709	1421	Technology
1710	10749	Football
1711	14997	Football
1712	13203	Politics
1713	4058	Business
1714	9590	Film
1715	2937	Politics
1716	15292	Football
1717	7451	Politics
1718	8519	Politics
1719	220	Football
1720	3127	Business
1721	870	Politics
1722	7785	Politics
1723	1379	Technology
1724	9630	Film
1725	3935	Football
1726	2396	Politics
1727	12677	Film
1728	4460	Football
1729	8870	Technology
1730	6645	Business
1731	9163	Politics
1732	7560	Politics
1733	1376	Technology
1734	1573	Film
1735	1133	Business
1736	7079	Technology
1737	6389	Film
1738	2746	Politics
1739	13082	Film
1740	8324	Business
1741	13255	Football
1742	562	Business
1743	5562	Film
1744	3588	Politics
1745	10063	Film
1746	9480	Politics
1747	6900	Business
1748	15218	Football
1749	1823	Film
1750	6662	Business
1751	7905	Business
1752	2563	Film
1753	1383	Technology
1754	14518	Technology
1755	619	Technology
1756	6275	Football
1757	520	Politics
1758	3465	Business
1759	3044	Film
1760	5038	Football
1761	9343	Film
1762	3590	Politics
1763	79	Technology
1764	12901	Politics
1765	11456	Politics
1766	13927	Film
1767	1757	Business
1768	8727	Business
1769	13739	Football
1770	1546	Film
1771	5839	Film
1772	12710	Film
1773	14857	Football
1774	14777	Film
1775	10822	Business
1776	10630	Football
1777	4217	Technology
1778	11564	Football
1779	10849	Football
1780	9618	Film
1781	9711	Politics
1782	3085	Business
1783	15097	Football
1784	14055	Business
1785	5234	Technology
1786	12049	Football
1787	1025	Business
1788	3583	Politics
1789	10794	Football
1790	1016	Business
1791	8987	Football
1792	11408	Business
1793	1738	Business
1794	10941	Film
1795	4626	Football
1796	14849	Football
1797	11135	Politics
1798	11827	Football
1799	12421	Football
1800	8435	Politics
1801	4324	Technology
1802	608	Business
1803	5749	Film
1804	7334	Business
1805	8313	Business
1806	3496	Business
1807	4925	Football
1808	9669	Film
1809	11807	Football
1810	11375	Politics
1811	6322	Football
1812	14085	Politics
1813	2858	Politics
1814	10652	Football
1815	8430	Politics
1816	670	Business
1817	9040	Technology
1818	4239	Technology
1819	7242	Football
1820	11070	Politics
1821	852	Technology
1822	15291	Football
1823	11956	Football
1824	5484	Film
1825	10518	Football
1826	7360	Politics
1827	3482	Politics
1828	10506	Football
1829	7354	Politics
1830	710	Business
1831	9888	Business
1832	5976	Business
1833	4140	Technology
1834	13484	Football
1835	8441	Politics
1836	1912	Film
1837	9760	Film
1838	7223	Film
1839	9671	Film
1840	7097	Politics
1841	8302	Business
1842	12149	Football
1843	14333	Business
1844	14955	Football
1845	154	Technology
1846	10699	Football
1847	13553	Football
1848	165	Business
1849	4975	Football
1850	11357	Politics
1851	4228	Technology
1852	2929	Politics
1853	15198	Politics
1854	8168	Business
1855	10101	Business
1856	5043	Football
1857	4388	Technology
1858	3628	Technology
1859	7988	Business
1860	3622	Film
1861	9600	Film
1862	10029	Technology
1863	14710	Business
1864	2939	Politics
1865	6428	Football
1866	9203	Film
1867	14332	Business
1868	14013	Football
1869	10419	Football
1870	7118	Technology
1871	3456	Business
1872	3516	Business
1873	7922	Business
1874	15246	Football
1875	3826	Football
1876	12264	Football
1877	10604	Football
1878	9643	Film
1879	12291	Technology
1880	956	Business
1881	4478	Football
1882	7332	Business
1883	3437	Politics
1884	2577	Film
1885	4016	Football
1886	3728	Business
1887	4220	Technology
1888	6466	Business
1889	5814	Film
1890	8518	Business
1891	5739	Film
1892	7702	Politics
1893	10772	Football
1894	6641	Business
1895	15086	Football
1896	8131	Politics
1897	2765	Politics
1898	2092	Politics
1899	14981	Business
1900	3816	Football
1901	2061	Film
1902	919	Politics
1903	9107	Politics
1904	13808	Technology
1905	3238	Business
1906	9104	Politics
1907	116	Technology
1908	5773	Film
1909	10421	Football
1910	2806	Business
1911	205	Technology
1912	2470	Politics
1913	7771	Technology
1914	11054	Film
1915	2397	Politics
1916	2310	Politics
1917	2683	Politics
1918	263	Football
1919	13848	Technology
1920	973	Business
1921	3431	Politics
1922	11912	Football
1923	2793	Politics
1924	10132	Film
1925	2972	Business
1926	13377	Football
1927	14619	Politics
1928	6119	Politics
1929	11672	Football
1930	10994	Football
1931	11720	Football
1932	13080	Film
1933	15217	Football
1934	2480	Politics
1935	7348	Politics
1936	4594	Football
1937	9623	Film
1938	4408	Technology
1939	11778	Football
1940	3082	Technology
1941	5569	Film
1942	6450	Politics
1943	11543	Football
1944	10790	Business
1945	9610	Film
1946	6100	Business
1947	13822	Technology
1948	10254	Business
1949	6749	Business
1950	4769	Football
1951	7263	Business
1952	5258	Football
1953	8562	Technology
1954	915	Film
1955	11217	Politics
1956	10739	Business
1957	8734	Politics
1958	10181	Film
1959	3296	Politics
1960	11840	Football
1961	9681	Film
1962	518	Politics
1963	13936	Football
1964	3642	Technology
1965	781	Politics
1966	1366	Technology
1967	5646	Film
1968	11947	Football
1969	6017	Business
1970	9928	Politics
1971	6582	Business
1972	11328	Politics
1973	1226	Politics
1974	555	Business
1975	1057	Politics
1976	4418	Football
1977	2042	Film
1978	3987	Football
1979	5642	Film
1980	5783	Film
1981	7704	Politics
1982	13791	Football
1983	9357	Film
1984	4369	Technology
1985	15050	Technology
1986	15306	Football
1987	9080	Politics
1988	9485	Film
1989	15271	Football
1990	840	Film
1991	11875	Football
1992	15007	Football
1993	12067	Film
1994	13471	Football
1995	11046	Football
1996	6646	Business
1997	10111	Football
1998	8838	Politics
1999	11579	Football
2000	217	Football
2001	2184	Film
2002	9285	Politics
2003	8422	Politics
2004	14994	Football
2005	9756	Politics
2006	1696	Politics
2007	4649	Football
2008	3090	Business
2009	3244	Business
2010	13986	Business
2011	8837	Business
2012	1274	Business
2013	76	Technology
2014	4344	Technology
2015	9161	Film
2016	8741	Business
2017	2121	Film
2018	7062	Business
2019	95	Technology
2020	13062	Film
2021	13374	Football
2022	12475	Football
2023	4741	Football
2024	12354	Football
2025	942	Business
2026	2886	Politics
2027	1453	Technology
2028	354	Film
2029	11544	Football
2030	7866	Business
2031	903	Business
2032	1635	Film
2033	9735	Film
2034	9729	Business
2035	14640	Politics
2036	2995	Technology
2037	14757	Film
2038	11550	Football
2039	13520	Business
2040	12552	Football
2041	10408	Football
2042	13064	Film
2043	14189	Film
2044	14503	Business
2045	6165	Politics
2046	6586	Business
2047	4245	Technology
2048	6618	Politics
2049	7386	Politics
2050	11743	Football
2051	8238	Business
2052	9769	Politics
2053	7538	Politics
2054	13249	Football
2055	10911	Film
2056	13714	Football
2057	6252	Football
2058	3249	Business
2059	1	Business
2060	5266	Technology
2061	5608	Film
2062	13209	Football
2063	8292	Business
2064	9906	Business
2065	2602	Politics
2066	13089	Film
2067	14146	Politics
2068	8167	Business
2069	9094	Politics
2070	13867	Technology
2071	7780	Politics
2072	11251	Politics
2073	1109	Business
2074	7924	Business
2075	4901	Football
2076	10936	Film
2077	4306	Technology
2078	5720	Film
2079	9187	Film
2080	6491	Film
2081	4723	Football
2082	6938	Politics
2083	14137	Business
2084	15196	Business
2085	2986	Politics
2086	8007	Business
2087	13710	Football
2088	8297	Business
2089	8851	Politics
2090	14075	Business
2091	11817	Football
2092	6606	Politics
2093	14034	Football
2094	13680	Football
2095	668	Technology
2096	4494	Football
2097	10576	Football
2098	11063	Business
2099	805	Politics
2100	10386	Football
2101	4968	Football
2102	10564	Football
2103	13758	Football
2104	1491	Technology
2105	4307	Technology
2106	4857	Football
2107	4937	Football
2108	12643	Film
2109	12001	Film
2110	1281	Football
2111	3535	Business
2112	6230	Football
2113	2402	Politics
2114	6883	Technology
2115	5091	Football
2116	12690	Film
2117	2376	Politics
2118	9637	Film
2119	2862	Politics
2120	5211	Technology
2121	4696	Football
2122	8094	Business
2123	4351	Film
2124	8299	Business
2125	11929	Football
2126	10741	Football
2127	12807	Film
2128	8118	Politics
2129	8130	Business
2130	7786	Politics
2131	3428	Politics
2132	4493	Football
2133	12184	Film
2134	2070	Film
2135	11677	Football
2136	764	Business
2137	2617	Politics
2138	8871	Technology
2139	7398	Politics
2140	13334	Football
2141	10031	Politics
2142	2048	Film
2143	10150	Film
2144	9404	Film
2145	3637	Film
2146	4315	Technology
2147	14404	Football
2148	10525	Football
2149	1767	Film
2150	11768	Football
2151	9312	Politics
2152	12770	Film
2153	10281	Football
2154	5446	Film
2155	9062	Business
2156	5213	Football
2157	9673	Film
2158	2125	Film
2159	11179	Business
2160	6379	Film
2161	4692	Football
2162	1277	Technology
2163	13482	Film
2164	12053	Football
2165	6922	Business
2166	1261	Politics
2167	13763	Football
2168	14791	Business
2169	1816	Politics
2170	11614	Football
2171	14554	Film
2172	8000	Business
2173	8907	Politics
2174	3807	Technology
2175	4870	Football
2176	1354	Business
2177	8862	Technology
2178	11337	Politics
2179	11288	Politics
2180	11224	Politics
2181	13439	Film
2182	721	Technology
2183	128	Business
2184	5068	Football
2185	2398	Politics
2186	9934	Business
2187	14216	Film
2188	13220	Football
2189	2091	Film
2190	8050	Business
2191	8413	Business
2192	1318	Business
2193	10974	Politics
2194	10343	Football
2195	10271	Football
2196	1472	Business
2197	3361	Business
2198	3755	Business
2199	4063	Football
2200	466	Business
2201	12518	Football
2202	14297	Business
2203	11018	Football
2204	1237	Politics
2205	327	Business
2206	10342	Football
2207	2406	Politics
2208	10787	Football
2209	4860	Football
2210	4259	Technology
2211	2312	Politics
2212	12141	Film
2213	6833	Business
2214	8129	Politics
2215	953	Business
2216	7485	Politics
2217	8258	Business
2218	399	Film
2219	12300	Football
2220	4127	Technology
2221	3328	Politics
2222	913	Politics
2223	2918	Politics
2224	4384	Technology
2225	11760	Football
2226	15245	Football
2227	8889	Technology
2228	5795	Film
2229	9371	Film
2230	11358	Politics
2231	1861	Film
2232	9259	Film
2233	4755	Football
2234	13332	Football
2235	9138	Politics
2236	7838	Politics
2237	8465	Business
2238	9801	Politics
2239	1138	Business
2240	14267	Politics
2241	7781	Politics
2242	6692	Business
2243	8729	Business
2244	12769	Film
2245	6937	Business
2246	13692	Football
2247	8774	Business
2248	10721	Football
2249	12924	Film
2250	13653	Football
2251	5032	Football
2252	1959	Technology
2253	4027	Football
2254	5969	Business
2255	1289	Politics
2256	3083	Business
2257	1037	Business
2258	1783	Business
2259	7336	Business
2260	1787	Football
2261	1114	Politics
2262	12757	Film
2263	11645	Football
2264	3348	Business
2265	12812	Film
2266	1911	Film
2267	6061	Business
2268	632	Technology
2269	14474	Politics
2270	5009	Football
2271	502	Politics
2272	6854	Business
2273	8701	Politics
2274	3805	Technology
2275	9798	Politics
2276	14144	Politics
2277	15242	Film
2278	9271	Politics
2279	4191	Technology
2280	813	Politics
2281	6185	Technology
2282	8820	Technology
2283	7543	Politics
2284	9753	Film
2285	5557	Film
2286	10585	Football
2287	5260	Technology
2288	9502	Film
2289	7479	Politics
2290	12115	Film
2291	6055	Technology
2292	8235	Business
2293	8707	Business
2294	7945	Business
2295	9331	Football
2296	13429	Politics
2297	1896	Film
2298	8406	Football
2299	5332	Technology
2300	6562	Film
2301	7037	Technology
2302	11984	Football
2303	4499	Football
2304	14258	Politics
2305	12694	Politics
2306	1196	Business
2307	6472	Technology
2308	6561	Film
2309	8309	Politics
2310	12713	Film
2311	5618	Film
2312	4023	Football
2313	5000	Football
2314	3103	Business
2315	12993	Film
2316	12047	Football
2317	2909	Business
2318	14070	Film
2319	2991	Technology
2320	6543	Film
2321	3579	Technology
2322	9819	Technology
2323	10265	Football
2324	11374	Business
2325	5156	Football
2326	6524	Film
2327	10662	Business
2328	9261	Film
2329	5922	Business
2330	1817	Business
2331	8257	Business
2332	2613	Politics
2333	11966	Football
2334	15165	Film
2335	3518	Politics
2336	8764	Politics
2337	9818	Technology
2338	9418	Politics
2339	4032	Football
2340	10696	Football
2341	5426	Technology
2342	6109	Business
2343	12752	Film
2344	6619	Business
2345	11348	Business
2346	14988	Football
2347	8864	Politics
2348	13864	Politics
2349	14168	Film
2350	10611	Football
2351	12795	Film
2352	10349	Football
2353	3609	Film
2354	12949	Film
2355	10184	Football
2356	10711	Football
2357	3853	Football
2358	3502	Business
2359	4654	Football
2360	1720	Business
2361	11198	Politics
2362	6873	Technology
2363	1626	Film
2364	7714	Politics
2365	14451	Football
2366	10210	Football
2367	12165	Technology
2368	2054	Film
2369	3241	Business
2370	853	Film
2371	4253	Technology
2372	1902	Film
2373	13265	Football
2374	14512	Technology
2375	1031	Business
2376	5364	Technology
2377	15253	Football
2378	5447	Film
2379	1078	Business
2380	13844	Technology
2381	9813	Business
2382	11684	Football
2383	12551	Football
2384	6766	Business
2385	5892	Film
2386	13395	Football
2387	8336	Business
2388	9541	Film
2389	10766	Football
2390	1532	Film
2391	881	Politics
2392	15185	Film
2393	5411	Technology
2394	9139	Business
2395	10166	Technology
2396	11340	Politics
2397	9508	Film
2398	13137	Technology
2399	4672	Football
2400	902	Business
2401	821	Politics
2402	2120	Film
2403	10618	Football
2404	15141	Film
2405	9363	Film
2406	3969	Football
2407	3182	Business
2408	3522	Politics
2409	5727	Film
2410	14138	Politics
2411	11811	Football
2412	15002	Football
2413	10933	Film
2414	1608	Film
2415	3632	Technology
2416	2859	Politics
2417	7947	Business
2418	3425	Politics
2419	5673	Film
2420	2911	Politics
2421	1809	Film
2422	13666	Football
2423	1795	Business
2424	2851	Politics
2425	2666	Business
2426	3780	Technology
2427	4738	Football
2428	9197	Film
2429	8549	Technology
2430	10305	Business
2431	11592	Football
2432	14088	Business
2433	10498	Football
2434	2756	Politics
2435	9255	Film
2436	7382	Technology
2437	11103	Business
2438	14744	Business
2439	7273	Football
2440	13507	Football
2441	5131	Football
2442	10876	Business
2443	169	Business
2444	9457	Film
2445	4562	Football
2446	11236	Business
2447	12123	Film
2448	6556	Film
2449	7106	Politics
2450	13984	Politics
2451	2522	Politics
2452	1148	Business
2453	15051	Football
2454	14470	Football
